603181
600653
600252
000757
601858
300153
000408
603177
002796
300696
000913
300689
300629
603721
603976
603602
300692
300691
600876
600800
300688
300678
002878
603776
300685
603557
002892
601619
603129
603079
002847
002891
300693
002882
000852
601949
300425
601326
000737
002545
300422
300675
002802
603200
300105
300659
002246
600481
603328
300679
002499
603335
300262
600630
300157
002809
002677
002737
300203
300095
603269
600275
000953
002628
000710
000526
002312
600558
300460
002120
002714
002128
000692
002285
603010
300189
000584
300344
600526
600217
600520
600896
300295
002786
600319
603579
600082
002649
300370
600247
603860
603189
000967
600560
600719
300429
002610
002106
002011
300323
603357
002699
002048
600281
002768
603817
002163
603797
600539
600476
300512
002779
000829
600740
603311
600696
600608
600233
002247
002767
600692
002189
603822
300069
300335
002651
603515
002207
002173
002362
300152
000882
002765
002639
002730
002322
600125
000895
300288
002036
002158
002819
000554
300191
600393
002599
000703
300176
600167
300137
600732
600475
002508
002782
002046
002324
603727
002193
600326
300455
300393
000885
603626
002683
300437
300067
603337
002731
300642
600680
300102
603678
600592
600821
002454
002054
603113
002268
300084
601012
603568
603315
002211
000418
000823
600996
002336
000968
600960
600458
600293
300439
603707
002346
603799
601137
300258
600240
000930
300682
601100
300405
601519
000409
002728
000410
603730
002377
600847
601200
603003
600883
002435
300146
002214
603085
600759
002618
002398
600507
000333
603238
000530
600178
300602
603633
002245
600633
600729
600516
603757
600019
300687
603089
002470
002278
600650
002715
603316
000615
603779
300433
603298
002617
600491
300143
000505
600820
002019
600791
600435
002272
002752
002311
002275
000910
002602
601678
002340
000010
002665
002608
600710
002554
002345
300316
600225
603088
002675
600626
600681
300287
300416
603989
603811
603996
002414
603676
300661
002084
600698
600978
600117
002305
002542
600378
600546
601228
300331
600810
603226
600212
002352
603063
603599
603326
600641
600540
000005
300072
300216
002659
600104
601398
600753
002404
000798
600301
002366
000939
300349
600737
603186
002421
002119
000736
000897
002199
600877
002253
002035
300327
300212
002066
603603
600091
600879
603767
002283
002785
601288
600827
600518
002824
002571
601611
000591
600137
600409
002032
000918
601601
002381
600853
002778
002389
300008
600783
300263
603355
002494
601636
600636
603037
300190
000831
002045
300570
002333
601366
002515
002690
600739
300604
002589
600995
300471
300673
600743
000560
002811
000659
601106
300325
600707
603717
002118
600487
000951
300658
002862
603077
000723
000996
002068
300001
002598
601928
600868
000753
000691
000620
600292
300452
300040
600355
603800
000529
002451
000007
600689
603855
002001
000780
002456
600585
600219
600694
600067
000089
002079
603098
603955
300610
600712
000159
600836
002513
002455
002827
600775
300352
600008
002798
300485
002169
000652
600148
000565
000701
601015
600962
600073
600697
601939
601992
300402
002552
300172
600727
600338
300551
002386
600321
600291
300653
300498
002656
300107
000517
002880
000668
603886
002612
002629
600027
